customer_id,first_name,last_name,email,phone,gender,date_of_birth,signup_date,state,city,membership_tier,preferred_channel,marketing_opt_in,referral_source,Age,Age_Group,Order_Count,Total_Revenue,Customer_Segment,Revenue_ZScore,Revenue_Outlier,Ticket_Count,Average_Satisfaction,Satisfaction_Missing
CUST002526,Gina,Abbott,gina.abbott463@outlook.com,(949)916-2631,F,1957-02-02,2024-07-21,nj,Jamesview,Bronze,Online,yes,TV Ad,69.0,55+,4.0,2705.8900000000003,Repeat Customer,-1.0193568659899153,No,1.0,5.0,0
CUST000119,Mary,Jones,mary.jones876@outlook.com,920-938-7509,M,1997-12-07,2020-12-15,MASSACHUSETTS,South Derrickbury,Bronze,Online,No,TV Ad,28.0,25-34,10.0,15909.09,High-Value Customer,2.0023036636000398,No,1.0,5.0,0
CUST002880,Taylor,Nielsen,taylor.nielsen777@outlook.com,(301)997-0307,M,1984-10-15,2023-12-03,wi,Holderbury,Bronze,Online,No,Search Engine,41.0,35-44,5.0,8977.18,Repeat Customer,0.4158792481803001,No,0.0,,1
CUST005089,Wendy,Baker,wendy.baker872@gmail.com,450-267-9264,F,1971-06-06,2023-11-11,North Carolina,Lake Rogerbury,Platinum,Online,Yes,Unknown,55.0,55+,3.0,5013.4400000000005,Repeat Customer,-0.4912551364807583,No,1.0,,1
CUST003121,Joshua,Jones,joshua.jones586@gmail.com,001-965-812-0541x5280,M,2006-06-19,2022-09-11,Pennsylvania,Gilbertside,Silver,Mobile App,no,TV Ad,20.0,18-24,6.0,10259.84,High-Value Customer,0.7094265014888806,No,1.0,5.0,0
CUST000165,Brian,Guzman,brian.guzman294@hotmail.com,(352)750-0292,F,1942-01-26,2023-06-16,Illinois,Samanthaborough,Silver,In-Store,no,Unknown,84.0,55+,5.0,8046.32,Repeat Customer,0.2028443081222757,No,0.0,,1
CUST005073,John,Andrews,,,F,1993-02-13,2025-08-01,Wisconsin,Manuelborough,Gold,In-Store,Unknown,Unknown,33.0,25-34,4.0,6163.450000000001,Repeat Customer,-0.2280659228330255,No,2.0,3.5,0
CUST005129,Steven,West,steven.west430@gmail.com,,M,1964-10-14,2024-08-25,New York,Timothymouth,Bronze,Online,Unknown,Unknown,61.0,55+,4.0,5551.8,Repeat Customer,-0.3680470382386619,No,2.0,4.5,0
CUST000854,Justin,Hayes,justin.hayes47@hotmail.com,(923)686-7673x820,Other,1978-11-15,2023-05-04,NJ,Lake Dianaland,Gold,Online,No,Walk-in,47.0,45-54,3.0,2184.61,Repeat Customer,-1.1386560662492955,No,1.0,4.0,0
CUST004895,Jane,Chambers,jane.chambers644@outlook.com,001-883-526-7045x6987,F,1991-09-19,2026-04-22,IL,Karenchester,Gold,In-Store,Yes,Email Campaign,34.0,25-34,4.0,4916.03,Repeat Customer,-0.5135482133248082,No,1.0,4.0,0
CUST001720,  William ,Lopez,william.lopez987@hotmail.com,+1-615-659-0308x19695,M,1966-01-14,2024-06-08,nc,Schroederhaven,Bronze,Online,No,Unknown,60.0,55+,5.0,11880.62,Repeat Customer,1.0803552879307137,No,2.0,4.5,0
CUST005506,Charles,Pierce,charles.pierce5@outlook.com,2583945516,F,1968-10-23,2025-10-14,TN,Merritttown,Bronze,Mobile App,No,Social Media,57.0,55+,4.0,8107.93,Repeat Customer,0.2169442615599302,No,1.0,2.0,0
CUST001164,Jeffrey,Duran,jeffrey.duran302@gmail.com,+1-703-664-8821x59773,M,1958-08-02,2025-01-22,Michigan,Clarkeview,Silver,Online,Yes,Search Engine,68.0,55+,7.0,8411.63,High-Value Customer,0.2864484955968656,No,1.0,3.0,0
CUST002470,Caitlin,Novak,caitlin.novak515@outlook.com,(541)876-5920x5948,Other,1982-06-01,2025-07-30,Arizona,New Michellebury,Silver,Online,yes,Unknown,44.0,35-44,2.0,7248.0,Repeat Customer,0.0201422333235715,No,1.0,3.0,0
CUST001760,Michael,Martinez,michael.martinez255@yahoo.com,577-793-5995x8438,M,1949-10-29,2021-05-01,tn,Bakermouth,Bronze,Mobile App,Unknown,Unknown,76.0,55+,4.0,6465.16,Repeat Customer,-0.1590171166055517,No,1.0,5.0,0
CUST004050,Karen,Pineda,karen.pineda114@gmail.com,,F,1958-03-13,2021-09-14,WA,West Christopherview,Gold,In-Store,Unknown,Unknown,68.0,55+,4.0,4943.74,Repeat Customer,-0.5072065527217016,No,0.0,,1
CUST003115,Patrick,Knox,patrick.knox232@yahoo.com,+1-981-625-8025x6219,M,2002-08-16,2024-12-17,Maryland,East Joshuabury,Bronze,Mobile App,No,Walk-in,24.0,18-24,5.0,5333.05,Repeat Customer,-0.4181097685500866,No,0.0,,1
CUST003768,Michael,Brown,michael.brown667@gmail.com,001-283-849-4283x527,Other,1958-04-05,2025-03-10,Ohio,Brittanyberg,Silver,In-Store,yes,Influencer,68.0,55+,7.0,12969.62,High-Value Customer,1.3295818630582172,No,1.0,4.0,0
CUST000057,Joshua,Donaldson,joshua.donaldson339@hotmail.com,5535293183,M,2007-02-08,2025-06-21,New York,Lake Jasontown,Bronze,In-Store,yes,Walk-in,19.0,18-24,0.0,0.0,No Orders,-1.638621969177943,No,1.0,5.0,0
CUST003256,Amy,Bright,amy.bright898@hotmail.com,+1-723-419-6172,M,2001-01-27,2020-12-04,Massachusetts,Port Jonathantown,Gold,In-Store,Unknown,Influencer,25.0,25-34,7.0,10331.49,High-Value Customer,0.7258241912114569,No,0.0,,1
CUST004510,Andrew,Le,andrew.le239@outlook.com,685-730-8967x46319,M,1947-12-09,2022-05-14,Massachusetts,Jonesland,Bronze,In-Store,No,TV Ad,78.0,55+,6.0,8800.5,High-Value Customer,0.3754445821623685,No,0.0,,1
CUST004766,Julia,Gibson,julia.gibson4@hotmail.com,362-343-1435x6034,M,2003-09-23,,NJ,South Lorihaven,Silver,Online,Yes,Unknown,22.0,18-24,7.0,10171.02,High-Value Customer,0.6890993165459744,No,1.0,4.0,0
CUST004666,Alicia,Griffin,alicia.griffin184@outlook.com,001-874-562-2696x40763,M,1984-07-18,2024-02-18,TN,Lindseyport,Platinum,Online,no,Walk-in,42.0,35-44,7.0,8480.51,High-Value Customer,0.3022122481173273,No,2.0,2.5,0
CUST002804,Brenda,Jennings,brenda.jennings459@gmail.com,,Other,1998-07-31,2024-02-06,New Jersey,Lake Christopherberg,Silver,Online,Unknown,Unknown,28.0,25-34,4.0,4855.01,Repeat Customer,-0.5275131404269938,No,0.0,,1
CUST003033,Sandra,Giles,sandra.giles955@gmail.com,,F,1990-02-01,2024-03-05,TN,North Tinaberg,Silver,Online,Unknown,Unknown,36.0,35-44,7.0,6702.49,High-Value Customer,-0.1047022010178469,No,1.0,4.0,0
CUST004698,David,Walters,david.walters141@outlook.com,+1-704-357-8847x143,Other,1991-01-22,2020-12-25,MI,Robertport,Silver,Mobile App,No,Walk-in,35.0,35-44,4.0,7714.33,Repeat Customer,0.126865675728722,No,2.0,5.0,0
CUST003835,Daniel,Chen,daniel.chen617@outlook.com,(527)857-3320x0611,M,1962-06-27,,New York,North Katrina,Silver,In-Store,No,Walk-in,64.0,55+,5.0,12261.61,Repeat Customer,1.167547971914026,No,2.0,3.0,0
CUST004039,Charles,Lopez,charles.lopez36@gmail.com,(443)920-6593x12483,Other,1978-08-24,,Arizona,Port Reginastad,Bronze,Online,Yes,Email Campaign,48.0,45-54,5.0,10865.08,Repeat Customer,0.8479406358600198,No,0.0,,1
CUST000219,Mike,Williams,mike.williams38@hotmail.com,4058184498,M,1955-02-24,2025-12-15,PENNSYLVANIA,Paulmouth,Gold,Online,Yes,Social Media,71.0,55+,4.0,3428.42,Repeat Customer,-0.853999953844024,No,1.0,2.0,0
CUST002347,Victoria,Decker,victoria.decker971@gmail.com,968-895-3742x5257,M,1947-09-26,2023-06-04,WA,West Nancy,Bronze,In-Store,yes,Influencer,78.0,55+,6.0,8267.59,High-Value Customer,0.2534837610868882,No,1.0,4.0,0
CUST002218,Peggy,Hobbs,peggy.hobbs63@gmail.com,,F,1983-10-24,2023-02-19,MO,Port Stevenstad,Gold,Mobile App,Unknown,Unknown,42.0,35-44,4.0,4796.11,Repeat Customer,-0.5409928881542758,No,0.0,,1
CUST002370,Krista,Turner,krista.turner844@yahoo.com,001-226-928-8658,F,1992-05-19,2022-03-31,az,Bradton,Bronze,Online,no,Social Media,34.0,25-34,6.0,8604.25,High-Value Customer,0.3305311612544047,No,0.0,,1
CUST004578,Hannah,Davis,hannah.davis462@yahoo.com,393.394.2596x23741,F,1951-10-07,2025-08-12,Illinois,Kathrynstad,Gold,Mobile App,Yes,TV Ad,74.0,55+,5.0,4792.7300000000005,Repeat Customer,-0.5417664288557733,No,0.0,,1
CUST002675,Jennifer,Rose,jennifer.rose184@yahoo.com,(389)882-5817x3868,F,,2023-11-24,VIRGINIA,New Jennifer,Bronze,Online,Yes,Friend Referral,,Unknown,6.0,8758.64,High-Value Customer,0.3658645780899742,No,2.0,5.0,0
CUST004203,Johnny,Hayes,johnny.hayes537@outlook.com,720-575-7046x48371,M,1990-08-26,2023-08-09,pa,South Meganshire,Gold,Online,No,Influencer,36.0,35-44,6.0,7286.13,High-Value Customer,0.0288685963259698,No,0.0,,1
CUST000174,Tammy,Mcdaniel,tammy.mcdaniel800@gmail.com,(508)498-9921x7223,M,2006-03-21,2024-01-03,Michigan,South Kent,Gold,Mobile App,Yes,Search Engine,20.0,18-24,3.0,7393.2,Repeat Customer,0.053372443340572,No,1.0,3.0,0
CUST005695,Kathryn,Howard,kathryn.howard291@hotmail.com,646-577-5210x82191,F,1977-07-16,2021-12-09,California,Michaelview,Bronze,In-Store,Yes,Walk-in,49.0,45-54,7.0,11955.52,High-Value Customer,1.0974967667893454,No,1.0,5.0,0
CUST005833,Justin,Mosley,justin.mosley476@yahoo.com,,F,1941-03-22,2023-01-08,Maryland,Benjaminchester,Bronze,Mobile App,Unknown,Unknown,85.0,55+,6.0,9727.79,High-Value Customer,0.5876624984617105,No,1.0,5.0,0
CUST000980,Rebecca,Johnson,rebecca.johnson512@hotmail.com,(959)553-3222,M,1985-10-25,2024-01-09,mi,Bowersstad,Bronze,In-Store,Yes,Social Media,40.0,35-44,0.0,0.0,No Orders,-1.638621969177943,No,2.0,5.0,0
CUST000128,Meagan,James,meagan.james813@gmail.com,759-837-5265x4793,Other,2001-01-10,2023-03-27,WI,Ochoaberg,Gold,Mobile App,Unknown,Email Campaign,25.0,25-34,7.0,9260.53,High-Value Customer,0.4807262179345502,No,2.0,4.0,0
CUST000938,Joshua,Lin,joshua.lin983@gmail.com,9015788224,Other,2010-02-08,2023-08-08,Maryland,Paigeview,Silver,Mobile App,yes,Friend Referral,,Unknown,4.0,6318.610000000001,Repeat Customer,-0.1925562851867597,No,2.0,4.5,0
CUST000297,Shawn,Coleman,shawn.coleman612@yahoo.com,7972384689,Other,1998-01-29,2022-11-29,VA,East Roger,Bronze,In-Store,Yes,Influencer,28.0,25-34,6.0,8266.7,High-Value Customer,0.2532800772927069,No,1.0,4.0,0
CUST003213,Brittany,Leon,brittany.leon13@hotmail.com,308.878.1574x9167,M,1970-06-29,2024-12-20,Pennsylvania,East Craigside,Platinum,Online,no,Friend Referral,56.0,55+,8.0,11664.81,High-Value Customer,1.0309654007146742,No,2.0,5.0,0
CUST004992,Lauren,Thomas,lauren.thomas274@yahoo.com,596-206-1648x312,M,1942-01-03,2021-04-16,NJ,New Laura,Silver,In-Store,yes,Search Engine,84.0,55+,6.0,13410.53,High-Value Customer,1.430487730128436,No,1.0,3.0,0
CUST005498,Steven,Henry,steven.henry366@gmail.com,001-927-686-2915x814,F,1988-10-28,2022-09-28,Massachusetts,New Andreachester,Bronze,In-Store,no,Unknown,37.0,35-44,6.0,8494.04,High-Value Customer,0.3053086995052752,No,0.0,,1
CUST005701,Marie,Ferguson,marie.ferguson81@yahoo.com,331-426-4738x6880,F,2005-07-05,2024-07-28,tn,Stevenhaven,Bronze,In-Store,No,Email Campaign,21.0,18-24,0.0,0.0,No Orders,-1.638621969177943,No,1.0,5.0,0
CUST000546,Rita,Johnson,,,Other,1994-05-08,2021-03-10,az,New Rebecca,Gold,In-Store,Unknown,Unknown,32.0,25-34,1.0,25.88,One-Time Customer,-1.632699119072984,No,0.0,,1
CUST000584,Victoria,Dennis,victoria.dennis899@gmail.com,528-254-7815x06185,F,1948-10-29,2022-09-25,Massachusetts,Lake Lauraland,Gold,In-Store,Unknown,Walk-in,77.0,55+,5.0,9375.53,Repeat Customer,0.5070449104411278,No,0.0,,1
CUST005884,Paul,Price,paul.price623@hotmail.com,,M,1964-03-02,2022-01-20,California,Walkerbury,Silver,Mobile App,Unknown,Unknown,62.0,55+,7.0,9800.98,High-Value Customer,0.604412629805679,No,2.0,4.0,0
CUST001174,Vicki,Bailey,vicki.bailey666@gmail.com,699-491-9387x33703,F,1956-06-23,2021-03-05,nc,North Dwayne,Bronze,In-Store,Yes,Unknown,70.0,55+,9.0,12096.87,High-Value Customer,1.1298458727528644,No,1.0,4.0,0
CUST004844,Rachel,Rice,rachel.rice650@gmail.com,314.915.8046x5721,M,1960-08-22,2023-01-29,Arizona,Erinton,Bronze,Online,No,Walk-in,66.0,55+,6.0,7699.9,High-Value Customer,0.1235632519646357,No,0.0,,1
CUST002217,Sean,Owen,,,M,,2026-06-17,fl,Unknown,Bronze,Mobile App,Unknown,Unknown,,Unknown,4.0,3671.16,Repeat Customer,-0.7984469154175317,No,0.0,,1
CUST004190,Bobby,Williams,bobby.williams207@yahoo.com,(503)960-9603,F,1977-08-05,2025-07-14,wa,North Juliebury,Bronze,Mobile App,Yes,TV Ad,49.0,45-54,4.0,4387.02,Repeat Customer,-0.6346164874370221,No,0.0,,1
CUST005808,Joanna,Bennett,joanna.bennett100@outlook.com,320.208.2058,F,1952-06-19,2022-07-21,IN,East Dave,Bronze,Mobile App,Unknown,Email Campaign,74.0,55+,5.0,16960.23,Repeat Customer,2.2428656674379863,No,1.0,3.0,0
CUST000510,Joshua,Johnson,joshua.johnson955@outlook.com,+1-660-456-7303x064,F,1951-07-30,2023-05-30,VA,West Ashley,Bronze,In-Store,No,TV Ad,75.0,55+,4.0,3130.78,Repeat Customer,-0.9221173072149612,No,0.0,,1
CUST005225,  Ryan ,Bennett,ryan.bennett646@gmail.com,+1-499-325-5495x952,F,2000-05-08,2025-08-10,Maryland,Danielview,Silver,Mobile App,Unknown,Email Campaign,26.0,25-34,8.0,15774.44,High-Value Customer,1.9714879075477725,No,2.0,5.0,0
CUST004238,  Cynthia ,Coffey,cynthia.coffey246@outlook.com,384-917-1932x257,F,1950-05-05,,New York,Sarahborough,Gold,Online,No,Social Media,76.0,55+,3.0,7185.860000000001,Repeat Customer,0.0059209850421914,No,0.0,,1
CUST005879,Kaitlin,Jones,kaitlin.jones139@outlook.com,001-883-935-0493,M,2006-11-20,2023-02-13,Arizona,East Jenniferborough,Silver,Mobile App,No,Friend Referral,19.0,18-24,0.0,0.0,No Orders,-1.638621969177943,No,1.0,5.0,0
CUST002448,Mandy,Chapman,mandy.chapman211@yahoo.com,+1-662-278-3877x765,M,1963-08-05,2024-08-11,Georgia,Port Erica,Gold,Mobile App,Yes,Influencer,63.0,55+,5.0,8558.6,Repeat Customer,0.320083784620272,No,1.0,3.0,0
CUST001819,Melissa,Huynh,melissa.huynh77@gmail.com,(727)761-7640x4046,Other,1960-04-07,2020-10-23,PENNSYLVANIA,New Tammie,Gold,In-Store,No,Unknown,66.0,55+,8.0,9871.8,High-Value Customer,0.6206203672258165,No,0.0,,1
CUST002205,Christopher,Jenkins,christopher.jenkins670@outlook.com,+1-475-259-8759,Other,1951-08-31,2022-11-07,Indiana,Jamesside,Bronze,In-Store,Yes,Unknown,75.0,55+,5.0,6793.7,Repeat Customer,-0.0838280449871953,No,0.0,,1
CUST004607,Shelley,Mitchell,shelley.mitchell384@hotmail.com,5355588905,Other,1972-07-19,2024-10-19,Florida,Chavezstad,Silver,Online,yes,Unknown,54.0,45-54,2.0,2568.71,Repeat Customer,-1.0507516332773266,No,0.0,,1
CUST002127,John,Ward,john.ward863@gmail.com,,F,1995-12-06,2022-07-18,Maryland,Landryberg,Gold,Mobile App,Unknown,Unknown,30.0,25-34,4.0,11219.080000000002,Repeat Customer,0.9289564371411372,No,0.0,,1
CUST003550,Jean,King,jean.king372@outlook.com,001-485-446-4137x2811,M,1984-05-10,2022-07-15,Indiana,Johnsonville,Bronze,In-Store,Yes,Social Media,42.0,35-44,2.0,2036.36,Repeat Customer,-1.1725842937632098,No,0.0,,1
CUST004946,Nicholas,Price,nicholas.price178@outlook.com,+1-591-648-0405x41273,F,1960-01-12,2023-05-24,tn,Lake Laura,Gold,Mobile App,Unknown,Search Engine,66.0,55+,4.0,7415.48,Repeat Customer,0.0584714039409767,No,1.0,5.0,0
CUST000877,Sandra,Brewer,sandra.brewer324@gmail.com,(323)691-0292x950,F,1997-09-13,2025-08-26,Arizona,Danielland,Bronze,In-Store,No,Social Media,28.0,25-34,6.0,14352.17,High-Value Customer,1.645989761536207,No,2.0,3.0,0
CUST003321,Larry,Schwartz,larry.schwartz244@gmail.com,+1-931-398-0712x336,Other,1996-02-18,,Maryland,Shelbymouth,Bronze,In-Store,Unknown,Social Media,30.0,25-34,0.0,0.0,No Orders,-1.638621969177943,No,0.0,,1
CUST001972,Russell,Brown,russell.brown923@hotmail.com,001-235-944-0711,Other,1953-02-11,2024-08-25,New York,East Kim,Gold,Mobile App,Yes,Unknown,73.0,55+,9.0,9588.18,High-Value Customer,0.5557116057587252,No,0.0,,1
CUST004868,Christopher,Harrison,christopher.harrison863@yahoo.com,001-967-814-0620x9631,M,1966-08-22,2026-05-24,Michigan,Laraberg,Bronze,Mobile App,yes,Walk-in,60.0,55+,6.0,9088.29,High-Value Customer,0.4413076823055684,No,1.0,4.0,0
CUST003926,Rodney,Smith,rodney.smith19@gmail.com,(497)203-4505,M,1986-08-16,2025-07-15,Arizona,New Sharonmouth,Silver,Online,Yes,Friend Referral,40.0,35-44,5.0,8662.36,Repeat Customer,0.3438301110070763,No,0.0,,1
CUST004626,Leah,Whitaker,leah.whitaker270@hotmail.com,350.719.3344x365,M,1959-01-06,2024-03-22,WISCONSIN,North William,Gold,Online,No,Search Engine,67.0,55+,3.0,2354.5,Repeat Customer,-1.0997753473802308,No,2.0,4.0,0
CUST001106,Samuel,Vaughn,samuel.vaughn770@gmail.com,250-916-4261,M,1957-11-21,,FL,Heidiberg,Silver,Mobile App,Yes,Influencer,68.0,55+,7.0,9167.53,High-Value Customer,0.4594424057335788,No,2.0,4.0,0
CUST003873,Brandi,Greer,brandi.greer33@gmail.com,493.548.5963x572,M,1977-04-25,2025-04-22,FL,Elliottshire,Silver,Online,Yes,Influencer,49.0,45-54,5.0,5622.4400000000005,Repeat Customer,-0.3518804952937519,No,0.0,,1
CUST005113,Sarah,Jennings,sarah.jennings366@outlook.com,714.499.1891x621,F,1997-04-02,2021-10-02,Massachusetts,Nicoletown,Bronze,Mobile App,yes,TV Ad,29.0,25-34,6.0,5650.74,High-Value Customer,-0.3454038083551769,No,2.0,2.0,0
CUST001038,Wayne,Castillo,wayne.castillo158@gmail.com,+1-600-413-6510x3444,M,1991-02-23,2020-10-14,Ohio,New Thomaschester,Bronze,In-Store,Unknown,Influencer,35.0,35-44,5.0,5563.23,Repeat Customer,-0.3654311890617039,No,1.0,5.0,0
CUST001676,Jennifer,Robertson,jennifer.robertson68@gmail.com,523-322-1091x2944,M,1966-09-05,2023-01-30,Washington,Cheyennebury,Bronze,Mobile App,yes,Friend Referral,60.0,55+,2.0,1857.54,Repeat Customer,-1.2135087163199594,No,0.0,,1
CUST003911,Jay,Chan,jay.chan505@outlook.com,613.789.4778x5407,M,1995-05-09,2023-09-13,Ohio,Thomastown,Silver,In-Store,Yes,Unknown,31.0,25-34,4.0,7309.780000000001,Repeat Customer,0.0342810926544965,No,2.0,5.0,0
CUST004537,Angela,Holt,angela.holt778@hotmail.com,617-893-8525x27470,Other,1973-10-25,2025-10-22,Tennessee,Walshfurt,Bronze,Online,yes,TV Ad,52.0,45-54,4.0,6891.76,Repeat Customer,-0.0613862103159343,No,0.0,,1
CUST001695,Yesenia,Jones,yesenia.jones525@hotmail.com,(967)823-3990,M,1964-11-24,2025-03-07,Arizona,New Deniseport,Bronze,In-Store,no,Search Engine,61.0,55+,0.0,0.0,No Orders,-1.638621969177943,No,4.0,3.75,0
CUST000001,Danielle,Johnson,danielle.johnson251@yahoo.com,296-500-1338,F,1959-12-05,2021-12-21,CA,Lake Joyside,Bronze,In-Store,Unknown,Search Engine,66.0,55+,6.0,17414.81,High-Value Customer,2.346900026043552,No,1.0,5.0,0
CUST003788,Candace,Horton,candace.horton528@hotmail.com,001-593-760-4259x90401,F,1993-06-26,2024-06-04,WA,Edwardchester,Bronze,Online,No,TV Ad,33.0,25-34,0.0,0.0,No Orders,-1.638621969177943,No,1.0,3.0,0
CUST005583,Vincent,Taylor,vincent.taylor157@yahoo.com,880.686.9193,F,1985-03-05,2021-05-24,pa,East Cameron,Bronze,Mobile App,No,Influencer,41.0,35-44,6.0,5409.51,High-Value Customer,-0.4006112709061482,No,0.0,,1
CUST005337,Kristen,Jones,kristen.jones315@outlook.com,(756)337-0082,F,1982-04-10,2025-09-29,Florida,West Kimberly,Bronze,In-Store,Yes,Social Media,44.0,35-44,4.0,5261.65,Repeat Customer,-0.4344502437237357,No,0.0,,1
CUST001580,Jonathan,Hubbard,jonathan.hubbard681@yahoo.com,001-708-551-8466x898,F,1962-11-21,,NORTH CAROLINA,North Rachelland,Silver,Online,No,Unknown,63.0,55+,4.0,8992.06,Repeat Customer,0.4192846581324553,No,2.0,4.5,0
CUST005411,Damon,Hogan,damon.hogan17@outlook.com,425-954-3941x705,M,1997-01-26,2026-05-28,Arizona,South Nicholasborough,Silver,Online,Yes,Social Media,29.0,25-34,4.0,4507.12,Repeat Customer,-0.6071306181323267,No,0.0,,1
CUST004279,  Luke ,Rivera,luke.rivera934@yahoo.com,(552)621-1986x44713,F,2001-05-25,2023-03-15,tn,East Stacy,Gold,In-Store,Unknown,Unknown,25.0,25-34,0.0,0.0,No Orders,-1.638621969177943,No,1.0,4.0,0
CUST000748,Elizabeth,Hodge,elizabeth.hodge320@hotmail.com,001-823-265-3460,M,1950-11-08,2025-02-05,TN,Palmerland,Silver,Mobile App,no,Unknown,75.0,55+,7.0,10490.71,High-Value Customer,0.7622629931323032,No,2.0,5.0,0
CUST004076,Annette,Moore,annette.moore751@hotmail.com,221.676.9995x9053,M,2000-11-12,,Wisconsin,Kathleentown,Silver,Mobile App,Yes,Friend Referral,25.0,25-34,4.0,5937.31,Repeat Customer,-0.2798199152107428,No,0.0,,1
CUST002835,Nicole,Arias,nicole.arias683@hotmail.com,+1-329-908-3382x656,M,1984-09-28,2024-02-10,Texas,Zacharyville,Gold,In-Store,No,Social Media,41.0,35-44,7.0,8563.18,High-Value Customer,0.3211319551566209,No,2.0,4.5,0
CUST003907,Kelly,Nelson,kelly.nelson223@yahoo.com,+1-425-284-5972,F,1962-12-19,2022-11-02,WA,West Troy,Bronze,Online,No,Influencer,63.0,55+,5.0,6860.41,Repeat Customer,-0.0685609147514232,No,0.0,,1
CUST003117,Kenneth,Johnson,kenneth.johnson579@hotmail.com,(805)831-3978x3747,F,1991-01-06,2023-03-24,Maryland,Stevenfurt,Silver,Mobile App,Yes,Friend Referral,35.0,35-44,3.0,2461.2,Repeat Customer,-1.0753561778980412,No,1.0,3.0,0
CUST002473,Jeffrey,Bauer,jeffrey.bauer664@hotmail.com,+1-688-880-4970,F,1964-09-30,2023-03-10,Massachusetts,West Erica,Gold,In-Store,Unknown,Unknown,61.0,55+,6.0,11634.47,High-Value Customer,1.024021843056852,No,1.0,5.0,0
CUST001486,Jodi,Powers,jodi.powers147@hotmail.com,+1-535-273-3813,Other,2001-03-26,2025-04-12,VA,Gregfort,Silver,Online,Unknown,Email Campaign,25.0,25-34,9.0,12261.61,High-Value Customer,1.1675479719140265,No,2.0,5.0,0
CUST004997,Brittany,Rodriguez,brittany.rodriguez144@yahoo.com,,M,1956-03-17,2024-08-09,Arizona,Berrytown,Bronze,Mobile App,Unknown,Unknown,70.0,55+,5.0,9404.46,Repeat Customer,0.5136657780429995,No,2.0,5.0,0
CUST000682,Jessica,Oconnor,jessica.oconnor738@yahoo.com,+1-771-451-1696x6672,M,1958-02-03,2024-03-04,Virginia,Port Howard,Silver,Online,No,TV Ad,68.0,55+,2.0,3480.1800000000003,Repeat Customer,-0.842154253634107,No,1.0,5.0,0
CUST000209,Susan,Fleming,susan.fleming322@hotmail.com,5857887704,F,1963-02-21,2026-01-02,Ohio,South Jonathanport,Bronze,In-Store,No,Walk-in,63.0,55+,8.0,12427.99,High-Value Customer,1.2056253985161514,No,1.0,2.0,0
CUST004618,Jade,Roberts,,,Other,,2025-09-28,wa,Unknown,Bronze,Online,Unknown,Unknown,,Unknown,3.0,3549.65,Repeat Customer,-0.8262554747781772,No,0.0,,1
CUST002215,Cassandra,Holmes,cassandra.holmes547@gmail.com,(736)991-8454x41983,M,1975-04-20,2022-08-03,MD,New Brianna,Platinum,Mobile App,Unknown,Social Media,51.0,45-54,3.0,7129.67,Repeat Customer,-0.0069385569747181,No,0.0,,1
CUST003948,Christopher,Shepherd,christopher.shepherd186@outlook.com,329-392-6236,M,1941-04-13,2022-12-23,IL,Austinchester,Gold,In-Store,Yes,Social Media,85.0,55+,8.0,9418.83,High-Value Customer,0.5169544703153434,No,3.0,4.0,0
CUST003080,Pamela,Hoffman,pamela.hoffman355@yahoo.com,(861)765-1758x6662,M,1950-10-22,2025-12-11,mi,Lake Kevin,Bronze,Online,no,Search Engine,75.0,55+,0.0,0.0,No Orders,-1.638621969177943,No,1.0,2.0,0
CUST003813,Lauren,Smith,lauren.smith369@gmail.com,001-691-542-0417x93953,M,1948-02-09,2022-07-19,Ohio,East John,Bronze,Mobile App,No,TV Ad,78.0,55+,8.0,12947.97,High-Value Customer,1.3246270831211098,No,0.0,,1
CUST000639,Jessica,Lowery,jessica.lowery91@yahoo.com,399.577.1805,F,2004-02-08,2021-06-11,in,Brucebury,Silver,In-Store,No,Influencer,22.0,18-24,4.0,7348.01,Repeat Customer,0.0430303414764657,No,3.0,5.0,0
CUST004686,  Paul ,Thompson,paul.thompson117@yahoo.com,(877)734-5734,M,1944-11-09,2022-07-10,Arizona,Rebeccaside,Bronze,Online,No,Social Media,81.0,55+,7.0,16324.42,High-Value Customer,2.097355338024012,No,1.0,5.0,0
CUST004554,Mark,Mcmillan,mark.mcmillan153@yahoo.com,+1-284-651-7438x818,M,1965-10-30,2020-10-04,Maryland,New Brettmouth,Silver,In-Store,No,Unknown,60.0,55+,5.0,6513.14,Repeat Customer,-0.148036500375416,No,3.0,2.6666666666666665,0
CUST006000,Matthew,Simpson,matthew.simpson874@yahoo.com,001-407-535-9007x401,F,1967-06-21,2023-11-18,IN,Port Jenniferton,Silver,Mobile App,yes,Social Media,59.0,55+,6.0,7752.07,High-Value Customer,0.1355027840347936,No,1.0,5.0,0
CUST005700,Jessica,Wright,jessica.wright635@hotmail.com,224-887-0972,M,1964-09-24,2025-01-01,NJ,Robinsonbury,Silver,Mobile App,Unknown,Unknown,61.0,55+,6.0,10649.58,High-Value Customer,0.7986216946846505,No,1.0,,1
CUST001818,Jessica,Rogers,jessica.rogers408@hotmail.com,581.427.3174x271,M,1996-07-25,2024-03-11,nc,Jenniferstad,Silver,In-Store,no,Unknown,30.0,25-34,7.0,9416.44,High-Value Customer,0.5164074992275981,No,1.0,,1
CUST002725,Michelle,Butler,michelle.butler290@hotmail.com,614-722-6326x214,F,1976-07-07,2021-06-19,IL,New Michael,Silver,In-Store,no,Influencer,50.0,45-54,10.0,18545.63,High-Value Customer,2.605697450915622,No,2.0,4.0,0
